id;Fault;Set;dir;geometry;og_line_id;type;censored;f_set;length;b_group
;1.0;1.0;127.01108;LINESTRING (637013.9915577186 4518559.128964865, 637014.361853265 4518558.9171291245, 637014.858916656 4518558.568517552, 637015.0157084638 4518558.360017807, 637015.3693240307 4518558.076458154, 637015.6929156341 4518557.749530555, 637016.2283429782 4518557.4125949675, 637016.5285826103 4518557.053975407, 637016.7237383713 4518556.850479656, 637017.6728292084 4518556.093208584, 637018.3216804134 4518555.559449239, 637018.6285920374 4518555.27255359, 637019.1873713527 4518554.768818207, 637019.869582517 4518554.221714877, 637020.2065181042 4518553.9781871755, 637020.6101736096 4518553.72965548, 637020.8386893297 4518553.616231619, 637020.9162512347 4518553.532831721, 637021.0772130374 4518553.458605812, 637021.244846832 4518553.393553892, 637021.4716945541 4518553.274292038, 637021.7644281953 4518553.083306272, 637022.0187978836 4518552.891486507, 637022.3890934299 4518552.628776829, 637022.6317871327 4518552.46447903, 637022.8844888231 4518552.335209188, 637023.0954905646 4518552.233461313, 637023.234768394 4518552.160903402);366;fracture;0;1;11.6539;-9999
;0.0;1.0;128.77665;LINESTRING (637022.8828208251 4518552.91317048, 637023.0362766371 4518552.8397785695, 637023.1497004981 4518552.779730643, 637023.3181682917 4518552.626274832, 637023.6284159116 4518552.369403146, 637024.0220634292 4518552.0758355055, 637024.3273070552 4518551.803951839, 637024.8360464319 4518551.375276364, 637025.3130938472 4518550.966616864, 637025.5716335305 4518550.753113125);367;fracture;0;1;3.4577;-9999
;0.0;1.0;120.42907;LINESTRING (637015.5903337599 4518549.611368526, 637015.8463714462 4518549.455410717, 637016.1015751335 4518549.309460896, 637016.470202682 4518549.095123158, 637016.6253264919 4518548.981699297, 637016.8063042702 4518548.876615426, 637016.9647640759 4518548.804057514);368;fracture;0;1;1.5959;-9999
;0.0;1.0;114.7971;LINESTRING (637017.0512053979 4518548.900886349, 637017.0656779523 4518548.895797402, 637017.2941936722 4518548.771531554, 637017.4493174822 4518548.710649629, 637017.6336312564 4518548.621411738, 637017.8137750357 4518548.553023822, 637018.0231087792 4518548.460449935, 637018.1590506127 4518548.393730017, 637018.183236583 4518548.377884037);369;fracture;0;1;1.2488;-9999
;0.0;1.0;133.52297;LINESTRING (637015.9005813795 4518549.255250962, 637015.99815926 4518549.2002070295, 637016.0990731363 4518549.1326531125, 637016.2241729831 4518549.005885268, 637016.3617828145 4518548.885789415, 637016.3918067777 4518548.812397505, 637016.4460167113 4518548.742341591, 637016.5902985345 4518548.5972257685, 637016.6636904447 4518548.53050585);370;fracture;0;1;1.0659;-9999
;0.0;1.0;128.89628;LINESTRING (637023.9811974794 4518568.827538984, 637024.2489111514 4518568.5072833765, 637024.5099528317 4518568.230395716, 637024.7059425915 4518568.072769909, 637024.9686522696 4518567.866772162, 637025.1929979946 4518567.702474362, 637025.4598776677 4518567.547350553, 637025.5724675297 4518567.466452652, 637025.7250893427 4518567.420582708);371;fracture;0;1;2.2681;-9999
;1.0;1.0;122.4728;LINESTRING (637034.2794168623 4518559.187344795, 637034.5246125618 4518558.935477104, 637034.6430404168 4518558.775349299, 637034.863216147 4518558.656921444, 637035.3002316116 4518558.368357798, 637036.1859385264 4518557.817918473, 637036.5245421113 4518557.631102701, 637036.7597298232 4518557.470974897, 637037.0032575248 4518557.3258590745, 637037.2150932653 4518557.20743122, 637037.4819729383 4518557.070655388, 637037.8155725298 4518556.894681604, 637038.0807842048 4518556.752901777, 637038.225900027 4518556.680343865, 637038.8903843544 4518556.253768884, 637039.6276394512 4518555.820089415, 637040.204766744 4518555.416433909);372;fracture;0;1;7.0539;-9999
;1.0;1.0;121.30438;LINESTRING (637027.619935022 4518564.167986697, 637027.9451946235 4518564.004522897, 637028.2454342557 4518563.802695144, 637028.6065558132 4518563.571677426, 637028.7183116763 4518563.514131496, 637028.922641426 4518563.38903165, 637029.1878531011 4518563.211389867, 637029.2929369722 4518563.1371639585, 637029.4021908384 4518563.075448034, 637029.644884541 4518562.941174199, 637029.7724863847 4518562.837758325, 637029.8625582744 4518562.796058376, 637030.0110100925 4518562.7118244795, 637030.3979856183 4518562.470798775, 637030.644015317 4518562.295658989, 637030.8750330339 4518562.1763971355, 637031.0326588408 4518562.102171226, 637031.1969566394 4518562.022941323, 637031.3328984729 4518561.934537431, 637031.6281341111 4518561.727705685, 637031.7282139884 4518561.67516375, 637031.8708278136 4518561.57675187, 637031.9659036972 4518561.505861957, 637032.0101056431 4518561.43747404, 637032.0768255612 4518561.3765921155, 637032.2698963246 4518561.251909268, 637032.4070891566 4518561.1935293395, 637032.5901519323 4518561.089279467, 637033.5449235358 4518560.569280305, 637033.8804966238 4518560.360849815);373;fracture;0;1;7.3503;-9999
;0.0;1.0;117.08765;LINESTRING (636992.542355 4518506.205891714, 636992.8275826506 4518506.0324199265, 636993.117814295 4518505.864786132, 636993.3963699536 4518505.692148344, 636993.5289757905 4518505.6350194095, 636993.5289757906 4518505.6350194095, 636993.5289757906 4518505.6350194095, 636993.528975791 4518505.6350194095, 636994.1027670881 4518505.351042761, 636994.4205206988 4518505.150883006, 636994.9167500909 4518504.932375275, 636995.144431812 4518504.82228741, 636995.216989723 4518504.752231495, 636995.2436776904 4518504.740555509, 636995.3579355504 4518504.703859555, 636995.5405813266 4518504.624629651, 636995.6089692429 4518504.56041173, 636995.7515830682 4518504.49535981, 636995.8600029354 4518504.445319871, 636996.1118706268 4518504.291864059, 636996.3420543447 4518504.167598211, 636996.6564719595 4518504.060846343, 636996.9592135886 4518503.957430469, 636997.0859814333 4518503.887374555, 636997.2327652534 4518503.79396667, 636997.3453551155 4518503.748096726, 636997.442098997 4518503.717238763, 636997.5805428274 4518503.669700822, 636997.8140625412 4518503.536260985, 636998.0033803092 4518503.4128291365);374;fracture;0;1;6.1628;-9999
;0.0;1.0;127.91852;LINESTRING (636982.07066383 4518511.5151292095, 636982.259981598 4518511.303293468, 636982.4201094018 4518511.123149689, 636982.5894111944 4518510.94300591, 636982.8562908674 4518510.789550098, 636983.176546475 4518510.627754296, 636983.5601860051 4518510.3850605935, 636983.7378277874 4518510.222430794, 636984.0430714134 4518509.966393107, 636984.1539932775 4518509.834621268, 636984.2690851365 4518509.708687423, 636984.4909288647 4518509.45765373, 636984.6752426388 4518509.272505957, 636984.8545524192 4518509.153244103, 636985.2348559531 4518508.911384399, 636985.4149997324 4518508.815474517, 636985.6526894412 4518508.708722648, 636985.7160733636 4518508.6753626885);375;fracture;1;1;4.6736;-9999
;0.0;1.0;124.53958;LINESTRING (636986.7436643543 4518507.193502882, 636986.98385606 4518507.001683117, 636987.1256358863 4518506.892429251, 636987.3391396247 4518506.712285472, 636987.4750814582 4518506.6030316055, 636987.5684893437 4518506.564667652, 636987.676909211 4518506.515461713, 636987.9663068564 4518506.322807949, 636988.1756405998 4518506.183530119, 636988.2974044506 4518506.116810201, 636988.5642841237 4518505.941670416, 636988.7998888349 4518505.778206615);376;fracture;0;1;2.5041;-9999
;0.0;1.0;123.48876;LINESTRING (636988.9233206839 4518505.816570567, 636989.0851164856 4518505.717324689, 636989.26109027 4518505.5997308325, 636989.5004479768 4518505.432097038, 636989.7731656426 4518505.270301237, 636989.911609473 4518505.162715368);377;fracture;0;1;1.1861;-9999
;0.0;1.0;122.64971;LINESTRING (636988.4070753164 4518506.843223311, 636988.6205790548 4518506.702277483, 636988.7465129006 4518506.619711585, 636988.7932168433 4518506.598027611, 636988.9233206839 4518506.512959716, 636989.1434964142 4518506.368677893, 636989.2135523283 4518506.33781993, 636989.3061262149 4518506.273602009, 636989.4195500758 4518506.188951112, 636989.467505017 4518506.152672157, 636989.5192129536 4518506.129737185, 636989.6084508443 4518506.073442254);378;fracture;0;1;1.4296;-9999
;0.0;1.0;120.63752;LINESTRING (636989.4929419858 4518506.188534113, 636989.6063658468 4518506.1180612, 636989.6805917559 4518506.063851266, 636989.7798376343 4518505.992544353, 636989.8123635944 4518505.97836637, 636989.8936784948 4518505.923739437, 636989.9729083978 4518505.867861506, 636990.0304543272 4518505.830331552, 636990.0717372766 4518505.820740564, 636990.1422101903 4518505.778206616, 636990.1843271387 4518505.75860764, 636990.2568850499 4518505.727332678, 636990.4120088598 4518505.638094787, 636990.5521206881 4518505.585135852, 636990.7180864848 4518505.516747936, 636990.9088634235 4518505.386689345, 636991.0207806559 4518505.326815929, 636991.141218336 4518505.238157217, 636991.2036248585 4518505.194173285, 636991.286873788 4518505.126019415);379;fracture;0;1;2.0965;-9999
;0.0;1.0;121.57426;LINESTRING (636994.772572517 4518504.539718136, 636995.0261082064 4518504.3478983715, 636995.2029159897 4518504.201114551, 636995.419755724 4518504.035982753, 636995.4664596668 4518503.9158869, 636995.6315914645 4518503.7807790665, 636995.9485110762 4518503.5522633465, 636996.4305624856 4518503.260363704, 636996.8892619236 4518502.983476043, 636997.7466128732 4518502.519772612, 636997.983468583 4518502.409684746, 636998.288712209 4518502.261232927, 636998.8775154876 4518501.8675854085, 636999.0017813354 4518501.792525501, 636999.0968572189 4518501.742485562, 636999.2136170758 4518501.683271634, 636999.3578988991 4518501.577353764, 636999.5330386845 4518501.448083922, 636999.6414585516 4518501.387201997, 636999.7657243994 4518501.324652074, 636999.897496238 4518501.258766155, 636999.9833981327 4518501.222070199, 637000.1426919375 4518501.147010292, 637000.1989868686 4518501.093217357, 637000.3220017179 4518501.034420429, 637000.4208305968 4518500.982712492, 637000.7102282421 4518500.805487708, 637000.8353280888 4518500.704156833, 637001.0021278845 4518500.621173934, 637001.1539156982 4518500.552786021, 637001.2152146231 4518500.5473650275, 637001.334476477 4518500.501495084, 637001.3982773988 4518500.445617152, 637001.5104502614 4518500.340533281, 637001.6096961398 4518500.293412338, 637001.8990937853 4518500.135369532, 637002.4349381288 4518499.840133894, 637002.5675439663 4518499.762988988, 637002.6013209249 4518499.732965025, 637002.6530288615 4518499.718370043, 637002.7097407922 4518499.6649941085, 637002.8244156517 4518499.597023192, 637002.9899644488 4518499.496526315, 637003.2209821658 4518499.359750483, 637003.4333458926 4518499.232277837, 637003.7004734433 4518499.053578717, 637003.8423490404 4518498.965570325);380;fracture;0;1;10.7164;-9999
;1.0;1.0;123.64037;LINESTRING (637008.9684861241 4518515.579362613, 637009.5122534578 4518515.14901914, 637009.7958131104 4518514.958867373, 637010.081040761 4518514.763711612, 637010.3862843871 4518514.590239826, 637010.7482399436 4518514.33336814, 637011.0451435798 4518514.133208386, 637011.4571390752 4518513.81128478, 637011.7223507501 4518513.621133013, 637012.0959822924 4518513.360925332, 637012.4045619143 4518513.10071765, 637013.0534131193 4518512.680382165, 637013.6038524449 4518512.3150906125, 637013.8740681139 4518512.136614831, 637014.0892398502 4518512.013182983, 637014.5204173219 4518511.741299315, 637014.8114829652 4518511.551147548, 637015.0616826587 4518511.421043707, 637015.4211362182 4518511.206705969, 637015.9523935674 4518510.879778369, 637016.3043411361 4518510.677116618, 637016.5662168153 4518510.494470841, 637016.8080765189 4518510.309323068, 637017.0174102625 4518510.157535254, 637017.3526778517 4518509.890655582, 637017.5745215798 4518509.759717742, 637017.6979534286 4518509.677985842, 637018.0315530199 4518509.454474116, 637018.3092746796 4518509.285172324, 637018.6820722228 4518509.04331262, 637019.0848937293 4518508.783938938, 637019.3784613695 4518508.550419224, 637019.8004648527 4518508.231831615, 637020.1382344386 4518508.062529821, 637020.3717541525 4518507.974959929, 637020.6127798572 4518507.817334122, 637020.8362915834 4518507.677222294, 637021.0848232786 4518507.49290852, 637021.3483669558 4518507.336116712, 637021.5643726911 4518507.201008877, 637021.6828005459 4518507.134288958, 637021.8145723846 4518507.054225056, 637022.0539300913 4518506.890761258, 637022.1490059749 4518506.807361361, 637022.3333197491 4518506.64473156, 637022.5518274814 4518506.477097766, 637022.9187870317 4518506.255254038, 637023.0664048508 4518506.181028129, 637023.1898366995 4518506.128486193, 637023.2932525729 4518506.0876202425, 637023.440036393 4518506.001718348, 637023.5367802745 4518505.904140468, 637023.6585441253 4518505.814902577, 637023.8570358823 4518505.647268781, 637023.9587837576 4518505.545520905, 637024.0371796616 4518505.502986957, 637024.1814614848 4518505.417085063, 637024.3757832467 4518505.292819215, 637024.590954983 4518505.149371392, 637024.8253086959 4518504.981737598, 637025.0730063925 4518504.8166058, 637025.3398860655 4518504.672323977, 637025.660975672 4518504.469662225, 637025.8419534502 4518504.35957436, 637026.0346072142 4518504.233640514, 637026.3114948751 4518504.048492741, 637026.4949746503 4518503.934234881, 637026.8752781843 4518503.709055156, 637027.1388218615 4518503.565607333, 637027.5082834087 4518503.319577633, 637027.7126131584 4518503.10940989, 637027.9027649254 4518502.98764604, 637028.1171026628 4518502.863380192, 637028.2839024585 4518502.726604361);381;fracture;0;1;23.2597;-9999
;0.0;1.0;136.2766;LINESTRING (637005.8393219581 4518553.374111308, 637006.1929375249 4518552.9587798165, 637006.7216928772 4518552.348292564, 637006.9385326116 4518552.191500757, 637007.0302724992 4518552.079744893, 637007.3288441333 4518551.767829276, 637007.5648658442 4518551.530139567, 637007.7316656398 4518551.394197734, 637008.0744392199 4518551.004720211, 637008.4555767529 4518550.63859466);382;fracture;0;1;3.7946;-9999
;0.0;1.0;129.03851;LINESTRING (637006.8242747515 4518552.645196201, 637007.341354118 4518552.261556671, 637007.8601014824 4518551.826209204, 637008.2937809511 4518551.4775976315, 637008.3855208387 4518551.379185752);383;fracture;0;1;2.012;-9999
;0.0;1.0;130.3103;LINESTRING (637007.3113301548 4518552.685228152, 637007.6532697359 4518552.38498852, 637008.0702692249 4518552.033040951, 637008.6423925239 4518551.555993536);384;fracture;0;1;1.7456;-9999
;0.0;1.0;129.47088;LINESTRING (637008.3096269316 4518551.298287853, 637008.5506526363 4518551.0947921015, 637008.8217023042 4518550.872114374, 637008.9476361499 4518550.805394456, 637008.9968420896 4518550.787046478, 637009.0827439844 4518550.703646581, 637009.173649873 4518550.623582679, 637009.2687257564 4518550.543518777, 637009.3679716348 4518550.42675892);385;fracture;0;1;1.3797;-9999
;0.0;1.0;139.01478;LINESTRING (637008.8934262161 4518551.690267372, 637008.9976760884 4518551.525969572, 637009.1161039433 4518551.3908617385, 637009.2587177686 4518551.210717959, 637009.472221507 4518551.004720211, 637009.5397754242 4518550.946340283);386;fracture;0;1;0.99;-9999
;1.0;1.0;119.43933;LINESTRING (637002.8360916377 4518507.793565155, 637003.2931230778 4518507.488321529, 637003.7017825771 4518507.258137811, 637004.0303781745 4518507.057978056, 637004.2205299415 4518506.9437201945, 637004.4565516523 4518506.787762386, 637004.6408654264 4518506.603448612, 637004.8877291239 4518506.487522754, 637005.3797885211 4518506.221477081, 637005.5907902627 4518506.111389216, 637005.7167241083 4518506.066353271, 637005.9702597976 4518505.913731458, 637006.267997433 4518505.725247689, 637006.4272912377 4518505.607653833, 637006.6241149966 4518505.5092419535, 637006.9810665592 4518505.29990821, 637007.2521162272 4518505.161464379, 637007.4756279533 4518505.0647204975, 637007.9084734231 4518504.862058748, 637008.1253131573 4518504.788666837, 637008.4522407568 4518504.587673083, 637008.8116943164 4518504.4108653, 637009.2662237595 4518504.178179585, 637009.7132472118 4518503.934651883, 637010.126076706 4518503.6769461995, 637010.5055462408 4518503.465110459);387;fracture;0;1;8.8328;-9999
;0.0;1.0;114.97006;LINESTRING (637010.6698440396 4518503.430916502, 637010.8166278597 4518503.365864581, 637010.9450637024 4518503.280796685, 637011.1093615011 4518503.204068779, 637011.4504670831 4518503.072296941, 637011.7273547439 4518502.957205081, 637012.0726303208 4518502.771223309, 637012.2044021593 4518502.701167395, 637012.2919720521 4518502.666973437, 637012.3461819857 4518502.650293458);388;fracture;0;1;1.8536;-9999
