geometry,original_line_id,type,censored,f_set,length,id,Area,b_group
"LINESTRING Z (12.17770093219945 6.515921982679024 0, 11.981973442519207 6.835428737337268 0)",1135,fracture,0,2,0.3747,,,-9999
"LINESTRING Z (11.981973442519207 6.835428737337268 0, 11.546143912654625 7.546879535070147 0)",1136,fracture,0,2,0.8343,,,-9999
"LINESTRING Z (11.546143912654625 7.546879535070147 0, 11.543474440854684 7.5512371972097085 0, 11.543474440854684 7.5512371972097085 0, 11.345185691111368 7.874924968504531 0)",1137,fracture,1,2,0.3847,,,-9999
"LINESTRING Z (9.576855914095175 10.761557342643743 0, 9.177044639123384 11.414211720169885 0)",1138,fracture,1,2,0.7654,,,-9999
"LINESTRING Z (8.559059333693162 12.423014723197555 0, 5.898223117360184 16.766580083109787 0)",1139,fracture,1,2,5.0938,,,-9999
"LINESTRING Z (5.898223117360184 16.766580083109787 0, 5.7022546044176075 17.086480285619796 0)",1140,fracture,0,2,0.3752,,,-9999
"LINESTRING Z (5.7022546044176075 17.086480285619796 0, 5.462261796701541 17.478246016943235 0)",1141,fracture,0,2,0.4594,,,-9999
"LINESTRING Z (5.462261796701541 17.478246016943235 0, 4.74824340328228 18.643814021827897 0)",1142,fracture,1,2,1.3669,,,-9999
"LINESTRING Z (22.548049826731337 -9.05911579167385 0, 21.721860262991573 -7.710438880350587 0)",1143,fracture,1,2,1.5816,,,-9999
"LINESTRING Z (21.721860262991573 -7.710438880350587 0, 18.99598414222625 -3.2607019815175233 0)",1144,fracture,0,2,5.2183,,,-9999
"LINESTRING Z (18.99598414222625 -3.2607019815175233 0, 17.316014768190186 -0.5183096711659716 0, 17.316014768190186 -0.5183096711659716 0, 17.316014768190186 -0.5183096711659713 0)",1145,fracture,1,2,3.2161,,,-9999
"LINESTRING Z (16.66961193154316 0.5368822841203408 0, 16.439968954508704 0.9117528883579185 0, 16.439968954508704 0.9117528883579185 0, 16.439968954508704 0.9117528883579193 0)",1146,fracture,1,2,0.4396,,,-9999
"LINESTRING Z (16.282714064545985 1.1684567352636923 0, 15.78215957717988 1.9855649506157766 0)",1147,fracture,1,2,0.9582,,,-9999
"LINESTRING Z (15.78215957717988 1.9855649506157766 0, 15.040073780933737 3.196950356027844 0)",1148,fracture,0,2,1.4206,,,-9999
"LINESTRING Z (15.040073780933737 3.196950356027844 0, 13.941726285987707 4.989899543546317 0)",1149,fracture,1,2,2.1026,,,-9999
"LINESTRING Z (13.866292190660646 5.11303862343696 0, 13.615534270661113 5.522377390080277 0)",1150,fracture,1,2,0.48,,,-9999
"LINESTRING Z (13.615534270661113 5.522377390080277 0, 13.606049872033493 5.537859780573032 0, 13.606049872033493 5.537859780573032 0, 12.951471267875165 6.60639790889127 0)",1151,fracture,0,2,1.2713,,,-9999
"LINESTRING Z (12.951471267875165 6.60639790889127 0, 12.657613259500243 7.086093524155091 0)",1152,fracture,0,2,0.5625,,,-9999
"LINESTRING Z (12.657613259500243 7.086093524155091 0, 12.308435366928 7.656093657689858 0)",1153,fracture,0,2,0.6684,,,-9999
"LINESTRING Z (12.308435366928 7.656093657689858 0, 12.010703508255789 8.14211296993943 0)",1154,fracture,1,2,0.57,,,-9999
"LINESTRING Z (10.194347367719336 11.107143874461185 0, 9.946767749959498 11.51129436103415 0)",1155,fracture,1,2,0.474,,,-9999
"LINESTRING Z (9.946767749959498 11.51129436103415 0, 8.538007995059852 13.81096242562983 0)",1156,fracture,0,2,2.6969,,,-9999
"LINESTRING Z (8.538007995059852 13.81096242562983 0, 8.43979117882114 13.971292158875594 0)",1157,fracture,0,2,0.188,,,-9999
"LINESTRING Z (8.43979117882114 13.971292158875594 0, 8.37917603792392 14.070240686662176 0)",1158,fracture,0,2,0.116,,,-9999
"LINESTRING Z (8.37917603792392 14.070240686662176 0, 8.163180226858127 14.422833573466944 0)",1159,fracture,0,2,0.4135,,,-9999
"LINESTRING Z (8.163180226858127 14.422833573466944 0, 6.559716593641328 17.040337443253392 0, 6.559716593641328 17.040337443253392 0, 6.559716593641326 17.040337443253396 0)",1160,fracture,1,2,3.0696,,,-9999
"LINESTRING Z (23.903578155520517 -9.918305181661388 0, 22.32186634430527 -7.336309119526148 0)",1161,fracture,1,2,3.028,,,-9999
"LINESTRING Z (22.32186634430527 -7.336309119526148 0, 22.266485765915565 -7.245905523683282 0, 22.266485765915565 -7.245905523683282 0, 19.666514242857982 -3.001696062390409 0)",1162,fracture,0,2,5.0833,,,-9999
"LINESTRING Z (19.666514242857982 -3.001696062390409 0, 19.56037512153791 -2.8284339097379814 0, 19.56037512153791 -2.8284339097379814 0, 18.471984968279536 -1.0517391478642821 0)",1163,fracture,0,2,2.2868,,,-9999
"LINESTRING Z (18.471984968279536 -1.0517391478642821 0, 17.8452038672246 -0.028577834109383 0)",1164,fracture,1,2,1.1999,,,-9999
"LINESTRING Z (17.56939118848211 0.4216604743805358 0, 17.535768311118783 0.4765466656160123 0)",1165,fracture,1,2,0.0644,,,-9999
"LINESTRING Z (17.535768311118783 0.4765466656160123 0, 17.437319258188857 0.6372555034609494 0)",1166,fracture,0,2,0.1885,,,-9999
"LINESTRING Z (17.437319258188857 0.6372555034609494 0, 16.62463876358549 1.9638801274674167 0)",1167,fracture,0,2,1.5558,,,-9999
"LINESTRING Z (16.62463876358549 1.9638801274674167 0, 15.914062716110323 3.123828825719145 0)",1168,fracture,0,2,1.3603,,,-9999
"LINESTRING Z (15.914062716110323 3.123828825719145 0, 15.674968163468563 3.51412823994979 0)",1169,fracture,0,2,0.4577,,,-9999
"LINESTRING Z (15.674968163468563 3.51412823994979 0, 14.397783072007098 5.59901301692929 0)",1170,fracture,0,2,2.445,,,-9999
"LINESTRING Z (14.397783072007098 5.59901301692929 0, 13.702906445877153 6.733333883483899 0)",1171,fracture,0,2,1.3302,,,-9999
"LINESTRING Z (13.702906445877153 6.733333883483899 0, 13.364177104823256 7.286277737433414 0)",1172,fracture,0,2,0.6484,,,-9999
"LINESTRING Z (13.364177104823256 7.286277737433414 0, 13.157731921706878 7.623280120594312 0)",1173,fracture,0,2,0.3952,,,-9999
"LINESTRING Z (13.157731921706878 7.623280120594312 0, 13.153910362896143 7.629518456636674 0, 13.153910362896143 7.629518456636674 0, 12.698415172861663 8.37307159865119 0)",1174,fracture,1,2,0.8793,,,-9999
"LINESTRING Z (11.4633708022483 10.38916560444606 0, 11.304928181640348 10.647808310142114 0)",1175,fracture,1,2,0.3033,,,-9999
"LINESTRING Z (11.233650277783353 10.764162797584813 0, 11.233650277783351 10.764162797584815 0, 11.233650277783351 10.764162797584815 0, 10.726079555651499 11.592724357602933 0)",1176,fracture,1,2,0.9717,,,-9999
"LINESTRING Z (10.726079555651499 11.592724357602933 0, 9.139358667115966 14.182897268279232 0)",1177,fracture,0,2,3.0375,,,-9999
"LINESTRING Z (9.139358667115966 14.182897268279232 0, 8.698915535942199 14.901879337086976 0)",1178,fracture,1,2,0.8432,,,-9999
"LINESTRING Z (26.215728252320392 -12.339089813236425 0, 26.215728252320392 -12.339089813236424 0, 26.215728252320392 -12.339089813236424 0, 25.76563741520081 -11.60435877006805 0)",1179,fracture,1,2,0.8616,,,-9999
"LINESTRING Z (25.62414027884043 -11.37337797679369 0, 25.345635353716894 -10.918744828798328 0)",1180,fracture,1,2,0.5332,,,-9999
"LINESTRING Z (24.75452238437284 -9.953808392020518 0, 23.724025586448313 -8.271619098485543 0)",1181,fracture,1,2,1.9727,,,-9999
"LINESTRING Z (23.724025586448313 -8.271619098485543 0, 22.943667311285314 -6.997757463743462 0)",1182,fracture,0,2,1.4939,,,-9999
"LINESTRING Z (22.943667311285314 -6.997757463743462 0, 21.66096224975759 -4.90386185377079 0)",1183,fracture,0,2,2.4556,,,-9999
"LINESTRING Z (21.66096224975759 -4.90386185377079 0, 21.344258244854075 -4.386872293646651 0)",1184,fracture,0,2,0.6063,,,-9999
"LINESTRING Z (21.344258244854075 -4.386872293646651 0, 21.332567237689222 -4.367787821843371 0, 21.332567237689222 -4.367787821843371 0, 21.316847907975948 -4.3421274916041375 0)",1185,fracture,0,2,0.0525,,,-9999
"LINESTRING Z (21.316847907975948 -4.3421274916041375 0, 20.772219647535426 -3.4530729787567145 0)",1186,fracture,0,2,1.0426,,,-9999
"LINESTRING Z (20.772219647535426 -3.4530729787567145 0, 20.413421813351867 -2.8673691935312444 0)",1187,fracture,0,2,0.6869,,,-9999
"LINESTRING Z (20.413421813351867 -2.8673691935312444 0, 20.24133056814882 -2.586446389331641 0)",1188,fracture,0,2,0.3294,,,-9999
"LINESTRING Z (20.24133056814882 -2.586446389331641 0, 19.2659765987332 -0.9942725872758674 0)",1189,fracture,0,2,1.8672,,,-9999
"LINESTRING Z (19.2659765987332 -0.9942725872758674 0, 18.58940788599878 0.1101623291593956 0)",1190,fracture,1,2,1.2952,,,-9999
"LINESTRING Z (18.315047719300864 0.5580295480786971 0, 18.315047719300864 0.5580295480786975 0, 18.315047719300864 0.5580295480786975 0, 18.05032788112665 0.9901598355864826 0)",1191,fracture,1,2,0.5068,,,-9999
"LINESTRING Z (18.05032788112665 0.9901598355864826 0, 17.238191423209408 2.315896370769641 0)",1192,fracture,0,2,1.5547,,,-9999
"LINESTRING Z (17.238191423209408 2.315896370769641 0, 16.193340315465854 4.021517727696063 0)",1193,fracture,0,2,2.0002,,,-9999
"LINESTRING Z (16.193340315465854 4.021517727696063 0, 15.113840197317433 5.783700341728809 0)",1194,fracture,0,2,2.0665,,,-9999
"LINESTRING Z (15.113840197317433 5.783700341728809 0, 14.493897056039614 6.795699328002578 0)",1195,fracture,0,2,1.1868,,,-9999
"LINESTRING Z (14.493897056039614 6.795699328002578 0, 14.379936870222277 6.981728634311224 0)",1196,fracture,0,2,0.2182,,,-9999
"LINESTRING Z (14.379936870222277 6.981728634311224 0, 13.996009510065448 7.6084540118686474 0)",1197,fracture,0,2,0.735,,,-9999
"LINESTRING Z (13.996009510065448 7.6084540118686474 0, 13.989082033734002 7.619762466722118 0)",1198,fracture,0,2,0.0133,,,-9999
"LINESTRING Z (13.989082033734002 7.619762466722118 0, 13.714661428919328 8.067728345193917 0, 13.714661428919328 8.067728345193917 0, 13.697479668656573 8.095775956032012 0)",1199,fracture,0,2,0.5582,,,-9999
"LINESTRING Z (13.697479668656573 8.095775956032012 0, 9.872346395173858 14.339946973308946 0)",1200,fracture,1,2,7.3227,,,-9999
"LINESTRING Z (9.85667178090766 14.365534309778107 0, 9.816151915595928 14.431679186443574 0)",1201,fracture,1,2,0.0776,,,-9999
"LINESTRING Z (27.643489272977664 -13.31619229247222 0, 24.58704409126368 -8.326832430984918 0)",1202,fracture,1,2,5.8511,,,-9999
"LINESTRING Z (24.58704409126368 -8.326832430984918 0, 23.8788781842437 -7.170818060794953 0)",1203,fracture,0,2,1.3557,,,-9999
"LINESTRING Z (23.8788781842437 -7.170818060794953 0, 23.515762617846 -6.578065983020099 0)",1204,fracture,0,2,0.6951,,,-9999
"LINESTRING Z (23.515762617846 -6.578065983020099 0, 22.157313785786272 -4.360525777452829 0)",1205,fracture,0,2,2.6006,,,-9999
"LINESTRING Z (22.157313785786272 -4.360525777452829 0, 21.54334770685256 -3.358283784410191 0)",1206,fracture,0,2,1.1753,,,-9999
"LINESTRING Z (21.54334770685256 -3.358283784410191 0, 21.29326663778882 -2.950049913385953 0)",1207,fracture,0,2,0.4787,,,-9999
"LINESTRING Z (21.29326663778882 -2.950049913385953 0, 21.119855847266745 -2.6669730753140777 0)",1208,fracture,0,2,0.332,,,-9999
"LINESTRING Z (21.119855847266745 -2.6669730753140777 0, 21.05382475352039 -2.5591835128775564 0, 21.05382475352039 -2.5591835128775564 0, 21.02454913148414 -2.5113938079021034 0, 21.014951590990766 -2.4957267239337324 0)",1209,fracture,0,2,0.2008,,,-9999
"LINESTRING Z (21.014951590990766 -2.4957267239337324 0, 20.132632145375265 -1.0554230491611214 0)",1210,fracture,0,2,1.6891,,,-9999
"LINESTRING Z (20.132632145375265 -1.0554230491611214 0, 20.114489816482997 -1.025807400200515 0, 20.114489816482997 -1.025807400200515 0, 20.038698520021942 -0.9020852229878265 0)",1211,fracture,0,2,0.1798,,,-9999
"LINESTRING Z (20.038698520021942 -0.9020852229878265 0, 19.373037366208006 0.1845441273635857 0, 19.373037366208006 0.1845441273635857 0, 19.373037366208006 0.1845441273635862 0)",1212,fracture,1,2,1.2743,,,-9999
"LINESTRING Z (19.167136126233505 0.5206585744033866 0, 18.110206347984185 2.245997227148541 0)",1213,fracture,1,2,2.0233,,,-9999
"LINESTRING Z (18.110206347984185 2.245997227148541 0, 15.858654485351519 5.9214442977145945 0)",1214,fracture,0,2,4.3103,,,-9999
"LINESTRING Z (15.858654485351519 5.9214442977145945 0, 15.299263338883465 6.8345978362622555 0)",1215,fracture,0,2,1.0709,,,-9999
"LINESTRING Z (15.299263338883465 6.8345978362622555 0, 15.064329972867116 7.218104503922739 0)",1216,fracture,0,2,0.4497,,,-9999
"LINESTRING Z (15.064329972867116 7.218104503922739 0, 14.66204991333417 7.874788940508926 0)",1217,fracture,0,2,0.7701,,,-9999
"LINESTRING Z (14.66204991333417 7.874788940508926 0, 12.04706326616539 12.143509182496926 0)",1218,fracture,1,2,5.006,,,-9999
"LINESTRING Z (28.466587682557893 -13.306239816657868 0, 25.367117384485983 -8.246645491331211 0)",1219,fracture,1,2,5.9335,,,-9999
"LINESTRING Z (25.367117384485983 -8.246645491331211 0, 24.523379296952896 -6.869322262132997 0, 24.523379296952896 -6.869322262132997 0, 24.501179779559187 -6.8330836337776715 0)",1220,fracture,0,2,1.6577,,,-9999
"LINESTRING Z (24.501179779559187 -6.8330836337776715 0, 23.51464450906562 -5.222657407261189 0)",1221,fracture,0,2,1.8886,,,-9999
"LINESTRING Z (23.51464450906562 -5.222657407261189 0, 22.926983800983265 -4.2633564629415925 0)",1222,fracture,0,2,1.125,,,-9999
"LINESTRING Z (22.926983800983265 -4.2633564629415925 0, 22.245947000109673 -3.151627812022704 0)",1223,fracture,0,2,1.3037,,,-9999
"LINESTRING Z (22.245947000109673 -3.151627812022704 0, 21.780908127165656 -2.39249550349001 0)",1224,fracture,0,2,0.8902,,,-9999
"LINESTRING Z (21.780908127165656 -2.39249550349001 0, 21.779717882130043 -2.3905525401934486 0)",1225,fracture,0,2,0.0023,,,-9999
"LINESTRING Z (21.779717882130043 -2.3905525401934486 0, 19.69092103516015 1.0192122445387695 0)",1226,fracture,0,2,3.9987,,,-9999
"LINESTRING Z (19.69092103516015 1.0192122445387695 0, 18.193182648702518 3.464129573044534 0)",1227,fracture,0,2,2.8672,,,-9999
"LINESTRING Z (18.193182648702518 3.464129573044534 0, 18.08400450455618 3.6423526451985535 0)",1228,fracture,0,2,0.209,,,-9999
"LINESTRING Z (18.08400450455618 3.6423526451985535 0, 17.884509485879672 3.968009537298629 0)",1229,fracture,0,2,0.3819,,,-9999
"LINESTRING Z (17.884509485879672 3.968009537298629 0, 16.445045815284825 6.317798862199136 0)",1230,fracture,0,2,2.7556,,,-9999
"LINESTRING Z (16.445045815284825 6.317798862199136 0, 15.770813823090728 7.41841930169199 0)",1231,fracture,0,2,1.2907,,,-9999
"LINESTRING Z (15.770813823090728 7.41841930169199 0, 13.933060329320615 10.418379376874093 0)",1232,fracture,1,2,3.5181,,,-9999
"LINESTRING Z (29.102455114562066 -12.99065034465794 0, 26.141571771257226 -8.15728621432298 0)",1233,fracture,1,2,5.6682,,,-9999
"LINESTRING Z (26.141571771257226 -8.15728621432298 0, 25.207482317300926 -6.63247286040094 0)",1234,fracture,0,2,1.7882,,,-9999
"LINESTRING Z (25.207482317300926 -6.63247286040094 0, 25.181530228862442 -6.5901085120555445 0, 25.181530228862442 -6.5901085120555445 0, 24.220352832089276 -5.021076634134018 0)",1235,fracture,0,2,1.8897,,,-9999
"LINESTRING Z (24.220352832089276 -5.021076634134018 0, 23.704059365004326 -4.178276011753081 0)",1236,fracture,0,2,0.9884,,,-9999
"LINESTRING Z (23.704059365004326 -4.178276011753081 0, 22.460718864483507 -2.1486393526125585 0)",1237,fracture,0,2,2.3802,,,-9999
"LINESTRING Z (22.460718864483507 -2.1486393526125585 0, 19.30668468925648 3.0000253804523465 0, 19.30668468925648 3.0000253804523465 0, 19.30668468925648 3.0000253804523473 0)",1238,fracture,1,2,6.0379,,,-9999
"LINESTRING Z (19.242835179623548 3.1042537116012596 0, 18.81462049887097 3.803273982937653 0)",1239,fracture,1,2,0.8198,,,-9999
"LINESTRING Z (18.81462049887097 3.803273982937653 0, 18.65024179801543 4.071606782439111 0)",1240,fracture,0,2,0.3147,,,-9999
"LINESTRING Z (18.65024179801543 4.071606782439111 0, 18.560352530850004 4.218342573500208 0, 18.560352530850004 4.218342573500208 0, 18.560352530850004 4.218342573500209 0)",1241,fracture,1,2,0.1721,,,-9999
"LINESTRING Z (29.49535792208696 -12.2784439294225 0, 26.794836412705024 -7.870096053725446 0)",1242,fracture,1,2,5.1698,,,-9999
"LINESTRING Z (26.794836412705024 -7.870096053725446 0, 25.887332366450238 -6.388680882398271 0)",1243,fracture,0,2,1.7373,,,-9999
"LINESTRING Z (25.887332366450238 -6.388680882398271 0, 21.166705960426984 1.3172986169891692 0)",1244,fracture,0,2,9.0369,,,-9999
"LINESTRING Z (21.166705960426984 1.3172986169891692 0, 21.124106557964232 1.3868381428549048 0, 21.124106557964232 1.3868381428549048 0, 21.070803115070184 1.4738510099744493 0)",1245,fracture,0,2,0.1836,,,-9999
"LINESTRING Z (21.070803115070184 1.4738510099744493 0, 20.93369885507818 1.6976608449211419 0)",1246,fracture,0,2,0.2625,,,-9999
"LINESTRING Z (20.93369885507818 1.6976608449211419 0, 20.752357542936586 1.9936835151269696 0, 20.752357542936586 1.9936835151269696 0, 20.752357542936586 1.9936835151269716 0)",1247,fracture,1,2,0.3472,,,-9999
"LINESTRING Z (20.735997661683665 2.0203894856283737 0, 20.635756103024782 2.1840244208196835 0)",1248,fracture,1,2,0.1919,,,-9999
"LINESTRING Z (30.04881420170858 -11.828325986800422 0, 26.405049868840482 -5.880222740618139 0, 26.405049868840482 -5.880222740618139 0, 26.405049868840482 -5.880222740618138 0)",1249,fracture,1,2,6.9755,,,-9999
"LINESTRING Z (26.143462234263687 -5.453205481474305 0, 26.143462234263687 -5.4532054814743045 0, 26.143462234263687 -5.4532054814743045 0, 25.424179759202183 -4.279044357429342 0)",1250,fracture,1,2,1.377,,,-9999
"LINESTRING Z (24.917078249593718 -3.4512487428123437 0, 24.24976523952564 -2.3619228921799253 0, 24.24976523952564 -2.3619228921799253 0, 24.24976523952564 -2.3619228921799227 0)",1251,fracture,1,2,1.2775,,,-9999
"LINESTRING Z (23.276499392178394 -0.773157753396164 0, 23.039193526180878 -0.385778202214573 0, 23.039193526180878 -0.385778202214573 0, 23.039193526180878 -0.3857782022145722 0)",1252,fracture,1,2,0.4543,,,-9999
"LINESTRING Z (11.321403743295443 18.74241371100966 0, 11.148584443523667 19.024524995952813 0)",1253,fracture,1,2,0.3308,,,-9999
"LINESTRING Z (11.148584443523667 19.024524995952813 0, 10.797568418130302 19.597525708779063 0)",1254,fracture,0,2,0.672,,,-9999
"LINESTRING Z (10.797568418130302 19.597525708779063 0, 10.732685476539345 19.703441020594866 0)",1255,fracture,0,2,0.1242,,,-9999
"LINESTRING Z (10.732685476539345 19.703441020594866 0, 10.460392526718962 20.147933702003904 0)",1256,fracture,0,2,0.5213,,,-9999
"LINESTRING Z (10.460392526718962 20.147933702003904 0, 10.36380167271331 20.305609204527503 0)",1257,fracture,0,2,0.1849,,,-9999
"LINESTRING Z (10.36380167271331 20.305609204527503 0, 10.199072275131217 20.574514483516403 0)",1258,fracture,1,2,0.3154,,,-9999
"LINESTRING Z (10.159612655429859 20.638928608744425 0, 9.636606905949016 21.492686402078537 0)",1259,fracture,1,2,1.0012,,,-9999
"LINESTRING Z (30.576528769525506 -11.336187115940279 0, 29.00986572390046 -8.778756751056825 0)",1260,fracture,1,2,2.9991,,,-9999
"LINESTRING Z (28.56522190365637 -8.052917451645554 0, 27.928165512065213 -7.012982690595325 0)",1261,fracture,1,2,1.2196,,,-9999
"LINESTRING Z (27.75341570948863 -6.727720041032765 0, 27.75341570948863 -6.7277200410327636 0, 27.75341570948863 -6.7277200410327636 0, 27.407089075452514 -6.162374319420708 0)",1262,fracture,1,2,0.663,,,-9999
"LINESTRING Z (12.81596791691019 17.65626135514566 0, 12.555998016109013 18.080637815751718 0)",1263,fracture,1,2,0.4977,,,-9999
"LINESTRING Z (12.555998016109013 18.080637815751718 0, 12.417235556507993 18.30715450591082 0)",1264,fracture,0,2,0.2656,,,-9999
"LINESTRING Z (12.417235556507993 18.30715450591082 0, 12.249555001403396 18.580877272540523 0)",1265,fracture,0,2,0.321,,,-9999
"LINESTRING Z (12.249555001403396 18.580877272540523 0, 11.957085911291347 19.058305609113035 0)",1266,fracture,0,2,0.5599,,,-9999
"LINESTRING Z (11.957085911291347 19.058305609113035 0, 11.782555426377808 19.34321024317724 0)",1267,fracture,0,2,0.3341,,,-9999
