type;n_type;n_index;n_origin;geometry;og_line_id
node;1;7121;[1];POINT Z (410121.72021932504 5081023.331040969 0);2384
node;1;7125;[1];POINT Z (410121.6994354771 5081022.949657359 0);2385
node;1;7129;[1];POINT Z (410123.22600911115 5081024.228903202 0);2386
node;1;7130;[1];POINT Z (410127.2726243127 5081022.982911516 0);2387
node;1;7132;[1];POINT Z (410127.7402608923 5081022.845738119 0);2388
node;1;7133;[1];POINT Z (410137.2467929585 5081021.434514843 0);2389
node;1;7138;[1];POINT Z (410138.08957799425 5081020.617709617 0);2390
node;1;7139;[1];POINT Z (410137.726899847 5081020.838018406 0);2391
node;1;7142;[1];POINT Z (410137.9472086355 5081020.366225057 0);2392
node;1;7143;[1];POINT Z (410120.56567656883 5081016.643837886 0);2393
node;1;7147;[1];POINT Z (410122.3967335759 5081016.789324822 0);2395
node;1;7157;[1];POINT Z (410123.0888357136 5081016.1990635395 0);2397
node;1;7161;[1];POINT Z (410123.5086694429 5081016.479645487 0);2398
node;1;7162;[1];POINT Z (410122.9620542411 5081017.618600355 0);2399
node;1;7165;[1];POINT Z (410123.4795720558 5081017.215393704 0);2400
node;1;7166;[1];POINT Z (410123.2218523408 5081018.059217932 0);2401
node;1;7169;[1];POINT Z (410123.7289782316 5081017.529229809 0);2402
node;1;7170;[1];POINT Z (410134.55112787517 5081031.400369952 0);2403
node;1;7180;[1];POINT Z (410135.355462792 5081030.188671615 0);2405
node;1;7181;[1];POINT Z (410134.7090851198 5081030.895322447 0);2406
node;1;7191;[1];POINT Z (410134.6259497276 5081030.86206829 0);2411
node;1;7203;[1];POINT Z (410134.1707834567 5081029.474746438 0);2414
node;1;7212;[1];POINT Z (410136.8342335754 5081029.498647865 0);2417
node;1;7222;[1];POINT Z (410136.04756492935 5081028.9790516645 0);2421
node;1;7236;[1];POINT Z (410137.3434378509 5081012.2262309985 0);2425
node;1;7239;[1];POINT Z (410138.34937609313 5081010.309960215 0);2426
node;1;7240;[1];POINT Z (410137.567903409 5081012.309366391 0);2427
node;1;7243;[1];POINT Z (410138.906383219 5081011.673380642 0);2428
node;1;7244;[1];POINT Z (410138.1165969958 5081011.831337887 0);2429
node;1;7245;[1];POINT Z (410138.41588440666 5081011.685850952 0);2430
node;1;7257;[1];POINT Z (410144.6759794186 5081030.424568291 0);2433
node;1;7273;[1];POINT Z (410144.73625257774 5081029.629586104 0);2437
node;1;7274;[1];POINT Z (410142.4074224115 5081029.927834325 0);2438
node;1;7285;[1];POINT Z (410144.1075411763 5081029.213909147 0);2442
node;1;7293;[1];POINT Z (410143.71472644946 5081029.1442832565 0);2446
node;1;7303;[1];POINT Z (410143.17746397917 5081028.637157367 0);2452
node;1;7323;[1];POINT Z (410143.5609259742 5081029.343288597 0);2461
node;1;7330;[1];POINT Z (410143.0070364254 5081030.832451306 0);2463
node;1;7331;[1];POINT Z (410145.04073595034 5081029.628027311 0);2464
node;1;7340;[1];POINT Z (410149.563301271 5081028.547267216 0);2466
node;1;7341;[1];POINT Z (410150.1618760928 5081028.326958427 0);2467
node;1;7348;[1];POINT Z (410151.0015435513 5081028.106649639 0);2468
node;1;7349;[1];POINT Z (410146.3854509147 5081029.912766031 0);2469
node;1;7350;[1];POINT Z (410146.65564093844 5081029.81716033 0);2470
node;1;7360;[1];POINT Z (410147.70730364614 5081030.327403798 0);2474
node;1;7361;[1];POINT Z (410147.9255340499 5081030.3544228 0);2475
node;1;7364;[1];POINT Z (410148.1998808433 5081030.317011873 0);2476
node;1;7365;[1];POINT Z (410148.4825411759 5081030.529007125 0);2477
node;1;7375;[1];POINT Z (410147.1471789428 5081030.587201898 0);2479
node;1;7381;[1];POINT Z (410148.4357775176 5081030.493674583 0);2481
node;1;7382;[1];POINT Z (410142.8989604155 5081031.532866981 0);2482
node;1;7396;[1];POINT Z (410147.3903499641 5081031.258520188 0);2483
node;1;7418;[1];POINT Z (410146.9788297742 5081031.046524938 0);2486
node;1;7429;[1];POINT Z (410143.6795319249 5081032.357430241 0);2489
node;1;7433;[1];POINT Z (410144.32798798184 5081032.26182454 0);2490
node;1;7434;[1];POINT Z (410144.57323738816 5081032.436408863 0);2491
node;1;7443;[1];POINT Z (410145.55839178246 5081032.409389861 0);2492
node;1;7444;[1];POINT Z (410141.836004609 5081032.031123826 0);2493
node;1;7451;[1];POINT Z (410142.89390247123 5081031.9438316645 0);2494
node;1;7452;[1];POINT Z (410140.9007314499 5081031.582192711 0);2495
node;1;7459;[1];POINT Z (410142.29117087985 5081031.551016938 0);2496
node;1;7466;[1];POINT Z (410136.8561946327 5081034.375541875 0);2500
node;1;7467;[1];POINT Z (410136.2763252739 5081034.339170142 0);2501
node;1;7471;[1];POINT Z (410136.9102326373 5081034.3038376 0);2504
node;1;7473;[1];POINT Z (410149.82245799346 5081031.091434096 0);2506
node;1;7477;[1];POINT Z (410150.5654805587 5081029.092027921 0);2508
node;1;7478;[1];POINT Z (410145.3716700161 5081030.247504319 0);2509
node;1;7480;[1];POINT Z (410134.86647405394 5081031.51739743 0);2511
node;1;7488;[1];POINT Z (410135.88696098974 5081031.2617561 0);2513
node;1;7489;[1];POINT Z (410135.3216403247 5081031.719000755 0);2514
node;1;7503;[1];POINT Z (410135.92541110865 5081031.220188403 0);2518
node;1;7504;[1];POINT Z (410135.3247579019 5081031.473751348 0);2519
node;1;7513;[1];POINT Z (410135.83396217733 5081030.378442559 0);2522
node;1;7514;[1];POINT Z (410135.4068541011 5081031.028977002 0);2523
node;1;7519;[1];POINT Z (410135.87345148827 5081030.984291729 0);2524
node;1;7520;[1];POINT Z (410135.22915220086 5081031.018585078 0);2525
node;1;7522;[1];POINT Z (410135.61781015806 5081030.962468688 0);2527
node;1;7523;[1];POINT Z (410135.55234103696 5081030.954155149 0);2528
node;1;7526;[1];POINT Z (410136.1166225096 5081030.840883178 0);2529
node;1;7527;[1];POINT Z (410138.8720411553 5081034.207346957 0);2530
node;1;7537;[1];POINT Z (410140.2188345045 5081034.172014416 0);2532
node;1;7542;[1];POINT Z (410140.2375399678 5081034.123172372 0);2533
node;1;7543;[1];POINT Z (410138.19552690355 5081034.129407525 0);2534
node;1;7554;[1];POINT Z (410140.4859069511 5081033.990155743 0);2535
node;1;7558;[1];POINT Z (410137.8733772598 5081034.060820827 0);2537
node;1;7559;[1];POINT Z (410137.1843926993 5081033.831159304 0);2538
node;1;7566;[1];POINT Z (410138.23397702235 5081033.732436027 0);2540
node;1;7567;[1];POINT Z (410136.8788701337 5081033.83427688 0);2541
node;1;7575;[1];POINT Z (410136.28393248457 5081033.929362981 0);2547
node;1;7582;[1];POINT Z (410134.96207975294 5081032.660509059 0);2551
node;1;7588;[1];POINT Z (410134.8727092066 5081033.047088631 0);2553
node;1;7593;[1];POINT Z (410134.3718184703 5081032.860034 0);2555
node;1;7594;[1];POINT Z (410133.7275191829 5081032.970188394 0);2556
node;1;7603;[1];POINT Z (410135.5066165701 5081032.055699083 0);2558
node;1;7605;[1];POINT Z (410134.27205599996 5081032.563864166 0);2559
node;1;7614;[1];POINT Z (410133.8782020808 5081031.869683644 0);2564
node;1;7615;[1];POINT Z (410133.7181664513 5081032.087914048 0);2565
node;1;7624;[1];POINT Z (410134.65447880287 5081031.9912691545 0);2568
node;1;7628;[1];POINT Z (410134.769829159 5081035.503739463 0);2570
node;1;7634;[1];POINT Z (410133.81377215195 5081034.493644451 0);2572
node;1;7635;[1];POINT Z (410134.0153754773 5081034.942575567 0);2573
node;1;7637;[1];POINT Z (410134.4435227457 5081034.6162691545 0);2574
node;1;7638;[1];POINT Z (410135.1273113444 5081032.83405419 0);2575
node;1;7640;[1];POINT Z (410135.2946213207 5081032.659469867 0);2576
node;1;7641;[1];POINT Z (410142.4286771401 5081031.744980554 0);2577
node;1;7645;[1];POINT Z (410143.05219257955 5081031.595336849 0);2579
node;1;7646;[1];POINT Z (410141.0309633635 5081031.423870103 0);2580
node;1;7659;[1];POINT Z (410143.0681701629 5081031.279682161 0);2581
node;1;7660;[1];POINT Z (410141.00745163584 5081033.476534889 0);2582
node;1;7668;[1];POINT Z (410142.2835799018 5081033.222971943 0);2583
node;1;7669;[1];POINT Z (410140.79961315606 5081033.152306858 0);2584
node;1;7677;[1];POINT Z (410142.2918934411 5081032.915370991 0);2585
node;1;7683;[1];POINT Z (410120.19067424594 5081036.363216518 0);2587
node;1;7684;[1];POINT Z (410119.80825144297 5081035.481981362 0);2588
node;1;7690;[1];POINT Z (410120.32888683485 5081035.284534806 0);2589
node;1;7691;[1];POINT Z (410114.86793077807 5081023.890829341 0);2590
node;1;7694;[1];POINT Z (410116.35189752385 5081023.637266395 0);2591
node;1;7695;[1];POINT Z (410116.7904367163 5081023.28394098 0);2592
node;1;7701;[1];POINT Z (410117.6633583314 5081022.949321027 0);2593
node;1;7702;[1];POINT Z (410116.8153773339 5081024.06333528 0);2594
node;1;7714;[1];POINT Z (410117.6353001368 5081023.007515803 0);2596
node;1;7718;[1];POINT Z (410117.96160655 5081022.9804968 0);2597
node;1;7719;[1];POINT Z (410117.91068612237 5081024.476933853 0);2598
node;1;7732;[1];POINT Z (410119.02262198937 5081024.0716488175 0);2600
node;1;7752;[1];POINT Z (410120.83913030283 5081022.778893474 0);2601
node;1;7761;[1];POINT Z (410122.51586723875 5081021.392091212 0);2604
node;1;7762;[1];POINT Z (410127.0903921792 5081020.029709974 0);2605
node;1;7775;[1];POINT Z (410126.9345133194 5081020.371604274 0);2610
node;1;7785;[1];POINT Z (410138.0048959859 5081028.740222675 0);2613
node;1;7796;[1];POINT Z (410141.94395477464 5081030.157161511 0);2617
node;1;7806;[1];POINT Z (410142.02890875365 5081027.734024632 0);2620
node;1;7809;[1];POINT Z (410141.6947434477 5081027.930626843 0);2622
node;1;7812;[2];POINT Z (410095.8184340137 5081028.860048036 0);2624
node;1;7828;[2];POINT Z (410097.5777912187 5081029.444475396 0);2626
node;1;7842;[2];POINT Z (410097.5053453117 5081028.279873268 0);2628
node;1;7851;[2];POINT Z (410096.34347701323 5081028.459013631 0);2630
node;1;7852;[2];POINT Z (410095.9753242331 5081028.223298649 0);2631
node;1;7858;[2];POINT Z (410099.2583236107 5081028.302275318 0);2632
node;1;7861;[2];POINT Z (410098.7395076471 5081027.70569771 0);2633
node;1;7874;[2];POINT Z (410100.94781681406 5081028.851466924 0);2635
node;1;7875;[2];POINT Z (410100.89314065856 5081028.26217947 0);2636
node;1;7881;[2];POINT Z (410095.6527349156 5081029.463839865 0);2638
node;1;7886;[2];POINT Z (410105.558535499 5081026.196939576 0);2640
node;1;7887;[2];POINT Z (410105.79607301875 5081025.9065484395 0);2641
node;1;7890;[2];POINT Z (410101.7223956816 5081025.949378095 0);2642
node;1;7915;[2];POINT Z (410105.8188547499 5081027.628543575 0);2644
node;1;7916;[2];POINT Z (410105.8285749553 5081027.098792381 0);2645
node;1;7917;[2];POINT Z (410105.26480304135 5081026.7944284445 0);2646
node;1;7922;[2];POINT Z (410105.59042992274 5081027.126130454 0);2647
node;1;7935;[2];POINT Z (410100.7828327656 5081028.938209746 0);2649
node;1;7942;[2];POINT Z (410107.6210301493 5081028.993574894 0);2651
node;1;7944;[2];POINT Z (410106.4084130829 5081028.480243701 0);2652
node;1;7952;[2];POINT Z (410107.5891350109 5081027.942238908 0);2653
node;1;7954;[2];POINT Z (410104.5994171016 5081028.377938542 0);2654
node;1;7956;[2];POINT Z (410100.2904139498 5081023.78338363 0);2655
node;1;7957;[2];POINT Z (410100.2597224012 5081023.841757752 0);2656
node;1;7958;[2];POINT Z (410100.32652165403 5081023.897724694 0);2657
node;1;7959;[2];POINT Z (410109.7825275938 5081031.752053057 0);2658
node;1;7964;[2];POINT Z (410110.32775392756 5081031.86759771 0);2659
node;1;7965;[2];POINT Z (410108.84011651383 5081024.037040252 0);2660
node;1;7979;[2];POINT Z (410102.2318048477 5081031.303414839 0);2663
node;1;7982;[2];POINT Z (410102.4370169667 5081031.202313268 0);2664
node;1;7983;[2];POINT Z (410101.4151689373 5081031.904006319 0);2665
node;1;7986;[2];POINT Z (410101.87373678084 5081032.113431004 0);2666
node;1;7993;[2];POINT Z (410106.12000279734 5081029.807352296 0);2668
node;1;8002;[2];POINT Z (410106.2436716842 5081031.920254792 0);2670
node;1;8007;[2];POINT Z (410108.73510327545 5081032.766378662 0);2671
node;1;8008;[2];POINT Z (410106.87435291806 5081033.27670088 0);2672
node;1;8013;[2];POINT Z (410107.58447110106 5081033.719622051 0);2675
node;1;8019;[2];POINT Z (410107.5567885278 5081032.912013066 0);2677
node;1;8023;[2];POINT Z (410107.3714356462 5081033.440990934 0);2678
node;1;8024;[2];POINT Z (410105.24409007264 5081033.89414262 0);2679
node;1;8026;[2];POINT Z (410105.6099814754 5081033.954322127 0);2680
node;1;8027;[2];POINT Z (410103.35926791246 5081033.447610676 0);2681
node;1;8035;[2];POINT Z (410104.65673808404 5081033.5053830035 0);2682
node;1;8036;[2];POINT Z (410102.49629378144 5081033.5547301965 0);2683
node;1;8053;[2];POINT Z (410103.8322788375 5081033.660044333 0);2684
node;1;8084;[2];POINT Z (410102.5453400806 5081036.61786711 0);2690
node;1;8087;[2];POINT Z (410103.39748190023 5081035.627312425 0);2692
node;1;8093;[2];POINT Z (410103.77661279455 5081035.6790668005 0);2694
node;1;8109;[2];POINT Z (410105.03195731126 5081035.001445552 0);2697
node;1;8111;[2];POINT Z (410104.50237764925 5081034.8967332095 0);2698
node;1;8122;[2];POINT Z (410105.74869524053 5081035.900226492 0);2700
node;1;8127;[2];POINT Z (410105.7950334611 5081035.312272705 0);2701
node;1;8136;[2];POINT Z (410106.57495987223 5081034.895830518 0);2702
node;1;8142;[2];POINT Z (410106.90594716085 5081034.862129994 0);2703
node;1;8154;[2];POINT Z (410107.3906930905 5081035.333937325 0);2704
node;1;8155;[2];POINT Z (410107.5904890538 5081035.873145707 0);2705
node;1;8159;[2];POINT Z (410109.2696363962 5081035.221647613 0);2706
node;1;8175;[2];POINT Z (410103.58253388613 5081039.34399878 0);2710
node;1;8181;[2];POINT Z (410103.17752580374 5081039.17308898 0);2712
node;1;8182;[2];POINT Z (410103.2750166052 5081039.478800875 0);2713
node;1;8191;[2];POINT Z (410102.93440059555 5081039.827842017 0);2716
node;1;8194;[2];POINT Z (410108.8656928088 5081036.0738443695 0);2717
node;1;8215;[2];POINT Z (410110.190845554 5081036.924782603 0);2721
node;1;8217;[2];POINT Z (410110.3858271571 5081038.582728022 0);2722
node;1;8218;[2];POINT Z (410107.05865266273 5081038.581599659 0);2723
node;1;8227;[2];POINT Z (410108.5222182737 5081038.653815067 0);2725
node;1;8238;[2];POINT Z (410107.64594854414 5081041.428837748 0);2728
node;1;8240;[2];POINT Z (410107.5286985665 5081041.168214741 0);2729
node;1;8249;[2];POINT Z (410107.1283476061 5081040.837120242 0);2731
node;1;8250;[2];POINT Z (410101.23638434504 5081040.944042508 0);2732
node;1;8263;[2];POINT Z (410101.7977262067 5081042.424247541 0);2734
node;1;8265;[2];POINT Z (410098.3130325664 5081046.8645588765 0);2735
node;1;8288;[2];POINT Z (410100.54928732367 5081045.8627702035 0);2737
node;1;8306;[2];POINT Z (410100.5529324006 5081046.351210524 0);2740
node;1;8307;[2];POINT Z (410099.03658035654 5081045.819029278 0);2741
node;1;8315;[2];POINT Z (410101.1968960092 5081046.3074696 0);2742
node;1;8316;[2];POINT Z (410109.8551689792 5081035.855211221 0);2743
node;1;8319;[2];POINT Z (410112.71290936996 5081039.581694969 0);2744
node;1;8328;[2];POINT Z (410099.5845569365 5081042.603767582 0);2747
node;1;8333;[2];POINT Z (410099.2874831586 5081044.166898115 0);2749
node;1;8341;[2];POINT Z (410098.9290505842 5081045.241284567 0);2752
node;1;8342;[2];POINT Z (410097.8124419875 5081045.028047561 0);2753
node;1;8347;[2];POINT Z (410098.8561490436 5081044.709710831 0);2754
node;1;8357;[2];POINT Z (410100.3093197527 5081045.549901085 0);2756
node;1;8358;[2];POINT Z (410100.64770440344 5081045.6398129845 0);2757
node;1;8364;[2];POINT Z (410101.32690375653 5081045.715144576 0);2758
node;1;8365;[2];POINT Z (410133.4837733081 5081012.4623218635 0);2759
node;1;8382;[2];POINT Z (410138.2369537542 5081017.028388355 0);2760
node;1;8383;[2];POINT Z (410135.9818660989 5081016.440315927 0);2761
node;1;8393;[2];POINT Z (410138.74726453837 5081018.938408719 0);2762
node;1;8402;[2];POINT Z (410136.7400421209 5081021.067133706 0);2764
node;1;8404;[2];POINT Z (410135.4108040309 5081020.058662395 0);2766
node;1;8405;[2];POINT Z (410124.74287859164 5081016.450036138 0);2767
node;1;8420;[2];POINT Z (410130.48508993833 5081020.797398009 0);2768
node;1;8421;[2];POINT Z (410099.41688339296 5081046.765534274 0);2769
node;1;8422;[2];POINT Z (410101.42835839983 5081042.674542818 0);2770
node;1;8426;[2];POINT Z (410102.30439191236 5081042.811233206 0);2771
node;1;8427;[2];POINT Z (410102.32626237464 5081042.73286405 0);2772
node;1;8438;[2];POINT Z (410101.3010844604 5081042.904182669 0);2773
node;1;8442;[2];POINT Z (410101.63643154694 5081043.430288786 0);2774
node;1;8448;[2];POINT Z (410109.41289963224 5081038.822911425 0);2776
node;1;8452;[2];POINT Z (410110.0325627272 5081038.875157529 0);2777
node;1;8453;[2];POINT Z (410109.9876067771 5081038.626077263 0);2778
node;1;8455;[2];POINT Z (410110.2901481705 5081038.644302648 0);2779
node;1;8456;[2];POINT Z (410110.46511186793 5081038.373351922 0);2780
node;1;8464;[2];POINT Z (410116.2753646523 5081039.476595235 0);2782
node;1;8465;[2];POINT Z (410116.42602783616 5081039.704412549 0);2783
node;1;8466;[2];POINT Z (410116.1605447259 5081039.680719548 0);2784
node;1;8509;[2];POINT Z (410129.97508290986 5081044.710318331 0);2789
node;1;8524;[2];POINT Z (410117.0305031086 5081039.914004475 0);2793
node;1;8529;[2];POINT Z (410118.67686290015 5081040.5998864705 0);2795
node;1;8540;[2];POINT Z (410120.1421838659 5081040.5646507265 0);2797
node;1;8541;[2];POINT Z (410119.6075725683 5081040.757839809 0);2798
node;1;8556;[2];POINT Z (410121.4702069303 5081040.867192118 0);2799
node;1;8557;[2];POINT Z (410120.76063193526 5081040.326505694 0);2800
node;1;8563;[2];POINT Z (410121.2174815896 5081040.4139875425 0);2801
node;1;8565;[2];POINT Z (410126.2683433265 5081043.439401477 0);2802
node;1;8571;[2];POINT Z (410127.2160633541 5081043.5560439415 0);2803
node;1;8575;[2];POINT Z (410126.8612758566 5081044.725506157 0);2804
node;1;8576;[2];POINT Z (410098.6623524458 5081042.041210679 0);2805
node;1;8582;[2];POINT Z (410134.758638996 5081021.684670498 0);2807
node;1;8585;[2];POINT Z (410135.2009083422 5081021.838978758 0);2808
node;1;8586;[2];POINT Z (410130.67129262054 5081013.959537245 0);2809
node;1;8591;[2];POINT Z (410130.7344739557 5081014.296099359 0);2811
node;1;8594;[2];POINT Z (410130.96046873153 5081014.546394648 0);2812
node;1;8595;[2];POINT Z (410130.56437036104 5081014.479568236 0);2813
node;1;8598;[2];POINT Z (410130.7927951882 5081014.695842806 0);2814
node;1;8599;[2];POINT Z (410108.0523746288 5081037.61244209 0);2815
node;1;8617;[2];POINT Z (410103.2202175131 5081048.442573456 0);2820
node;1;8619;[2];POINT Z (410103.3599454659 5081048.525802715 0);2822
node;1;8628;[2];POINT Z (410108.2947722501 5081049.9777584 0);2825
node;1;8640;[2];POINT Z (410101.28528912255 5081045.439029987 0);2826
node;1;8644;[2];POINT Z (410103.19439821615 5081044.119360219 0);2827
node;1;8645;[2];POINT Z (410103.30466179614 5081043.866331122 0);2828
node;1;8646;[2];POINT Z (410104.398184905 5081043.24302295 0);2829
node;1;8664;[2];POINT Z (410105.1502857988 5081043.7375384 0);2830
node;1;8665;[2];POINT Z (410101.026488653 5081041.554137261 0);2831
node;1;8669;[2];POINT Z (410144.4724655203 5081029.245319644 0);2833
node;1;8678;[2];POINT Z (410146.452957373 5081030.518666552 0);2834
node;1;8679;[2];POINT Z (410146.79194953677 5081030.8048051 0);2835
node;1;8681;[2];POINT Z (410147.44077324786 5081031.15594752 0);2836
